"binomial","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5"
"Crocidura hutanis",-2.64985440814408,1.00243323625449,-0.324561509489961,0.831232337179685,0.319183710897909
"Crocidura indochinensis",-2.31843904638673,0.149368906716411,-0.5003455510303,-0.177680124362566,0.677219946478097
"Crocidura jacksoni",-2.44555115269162,0.245881675381394,-0.38050833797132,-0.084477436425164,0.559632755966608
"Crocidura jenkinsi",-2.16697181808009,0.359824660358608,-1.0589415095833,0.170917604429538,0.74125714757385
"Crocidura jouvenetae",-2.29841521897937,0.353236594038893,-1.08051265287155,0.0994979888445113,0.711809805579067
"Crocidura katinka",-2.64980623050014,1.00235792001083,-0.324640307451211,0.831157296991095,0.319225804041493
"Crocidura kivuana",-1.83995796428765,-0.190138452212225,-1.67537446910821,-0.405259381074753,1.01602694558931
"Crocidura lamottei",-1.89360808409016,0.124139318859041,-0.56068435407229,-0.108673928330031,0.995546153587677
"Crocidura lanosa",-2.15128651466268,0.281069185430471,-0.393775149314238,-0.0118543136657604,0.855627914151136
"Crocidura lasiura",-2.13684347141419,0.412064104581031,-1.01046224173136,0.232677626316842,0.776051142954534
"Crocidura latona",-2.32067487627698,0.351925081564649,-1.07753705654359,0.0958621536430792,0.689679585875821
"Crocidura lea",-2.559963883064,0.503800342169733,-0.882846651158902,0.237790202985599,0.465473635091837
"Crocidura lepidura",-1.5596416756274,-1.00415069154418,0.19349801084275,-1.44764237059874,1.23432821282769
"Crocidura leucodon",-2.12760394214869,-0.33247921736173,1.69273627594569,-0.806598827337059,0.734764754684596
"Crocidura levicula",-2.93200398883471,0.262523036673933,-1.06735735145036,-0.0736418699179548,0.0731104943064922
"Crocidura littoralis",-2.06325529542228,0.397210911729449,-1.03809809259805,0.224374679784087,0.847880999195686
"Crocidura longipes",-2.06755234638186,0.469691576158044,-0.963564538508164,0.304502677213269,0.850157800710035
"Crocidura lucina",-2.26779605086907,0.150128374144998,-0.507838483560004,-0.17098795584676,0.727707187401533
"Crocidura ludia",-2.52809609924039,0.306413604759847,-1.08931689349449,0.021601373346951,0.479146691642571
"Crocidura luna",-1.87572976859596,-0.0166548380189645,-1.49219138562464,-0.21586198120795,0.99639065901079
"Crocidura lusitania",-2.73115285613727,0.0441643559798465,-0.538929239308849,-0.341941953390533,0.256897483935433
"Crocidura macarthuri",-2.40251400873357,0.473956738867719,-0.939879692967085,0.222263275037151,0.61935717682788
"Crocidura macmillani",-2.17780301893644,0.0840937748195792,-0.590537278942531,-0.234514666092058,0.81113431778585
"Crocidura macowi",-2.1947590331008,0.322811230550994,-1.09176900564039,0.126691981904645,0.710268704666461
"Crocidura malayana",-1.73651864978262,-0.432645997614296,-1.15532132845434,-0.711518685802393,1.10071563481798
"Crocidura manengubae",-2.32980197125318,0.365583509266569,-1.06224037820072,0.109968996437794,0.681799416689436
"Crocidura maquassiensis",-2.48318836352553,0.330929705474513,-1.07181713608801,0.0540024404289883,0.526061581446167
"Crocidura mariquensis",-2.41287337057868,0.606446115473328,-0.76591442751886,0.418033294524901,0.519291228260906
"Crocidura maurisca",-2.10232470308955,0.327316845750058,-1.10287346054617,0.142030166663781,0.802587364279366
"Crocidura maxi",-2.40165126064403,0.224677718602572,-0.409448225070847,-0.103117567935455,0.601370756086443
"Crocidura mdumai",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Crocidura mindorus",-2.04079115979606,0.149635333894123,-0.509386087210311,-0.096537018260192,0.851585983559451
"Crocidura miya",-2.16659487226756,0.108166772853887,-0.530845720552728,-0.157180972437769,0.722554550900755
"Crocidura monax",-2.14153836245457,0.466280916184481,-0.954519167291257,0.292433945696732,0.77627899173802
"Crocidura monticola",-2.46124762534252,0.233567805094716,-0.390244245845833,-0.0998800653881084,0.5429127133165
"Crocidura montis",-2.16149135479489,0.217719926682836,0.182440939339738,-0.0709943445456644,0.740849685441566
"Crocidura muricauda",-2.47010061018282,0.498355668093715,-0.903804385522677,0.241729234193809,0.554344559294024
"Crocidura musseri",-2.64985440814408,1.00243323625449,-0.324561509489961,0.831232337179685,0.319183710897909
"Crocidura mutesae",-2.11176719716693,0.664379217064264,-0.75709231219585,0.516796754573825,0.824184481500792
"Crocidura nana",-2.36169420285966,0.374362195825022,-1.04840682535473,0.115820962541881,0.650764557317524
"Crocidura nanilla",-2.46566894178026,0.230935838849546,-0.392214289022674,-0.103327699484464,0.538269829366412
"Crocidura negligens",-1.80728705241075,-0.203987211036265,-1.69498337622469,-0.416995910531092,1.04725729880819
"Crocidura negrina",-2.03742613423966,-0.0206304847132672,-0.683811248320133,-0.285926938690023,0.839336369310542
"Crocidura newmarki",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Crocidura nicobarica",-1.90176971435624,0.466775013753531,-0.994047713264084,0.320268021433493,1.01493731821435
"Crocidura nigeriae",-1.83639881671646,0.231859884998603,-1.24492841417494,0.0657249140549664,1.05837241621425
"Crocidura nigricans",-2.23024744678367,0.732645941836151,-0.66754988086898,0.579480893639956,0.712587654105332
"Crocidura nigripes",-2.04700048543202,0.0860883580171529,-0.573468672749261,-0.168247460655543,0.839531018240392
"Crocidura nigrofusca",-1.99315210644596,-0.0640804746716561,-0.735942429481441,-0.329637777510076,0.879285974966082
"Crocidura nimbae",-2.14783364346686,0.456638448893831,-0.963424418432149,0.280868160262347,0.76909269191706
"Crocidura niobe",-2.088303500029,0.387109504926933,-1.04422727884916,0.21026860841178,0.822032045455316
"Crocidura obscurior",-2.58200697910236,0.234429673732098,-1.15444188083367,-0.0651603003856898,0.418743777544887
"Crocidura olivieri",-1.46763209359942,-0.816628342667655,2.56072462779804,-1.36085612291822,1.35449238592721
"Crocidura orientalis",-1.80728705241078,-0.203987211036311,-1.69498337622469,-0.416995910531054,1.04725729880821
"Crocidura orii",-2.3755515503522,0.75028281993804,-0.625236616723114,0.582663272720065,0.569648544766866
"Crocidura pachyura",-2.29559362784385,0.0140087265716574,0.915226031861092,-0.420414102546348,0.695592951148297
"Crocidura palawanensis",-2.21731806070888,-0.0995501949436787,0.338941208326456,-0.510962716235339,0.760714759303854
"Crocidura paradoxura",-2.40747976627153,0.410353998944799,-1.00369906888661,0.150983088775146,0.608637075790419
"Crocidura parvipes",-2.29762789867729,0.0996640568216174,0.0478862673053821,-0.267162293539498,0.696527426028592
"Crocidura pasha",-2.5647130336837,0.501642632951581,-0.884256512820311,0.234845573403024,0.460551421560283
"Crocidura pergrisea",-2.21124627629513,0.340328079571481,-1.07099266494529,0.144466524482335,0.695534812912898
"Crocidura phaeura",-2.32700856759007,0.428936040205093,-0.997870208579142,0.180997810882752,0.69046081248982
"Crocidura phanluongi",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Crocidura phuquocensis",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Crocidura picea",-2.43009142722406,0.514769908370298,-0.893326200160862,0.264800659128759,0.595706966227619
"Crocidura pitmani",-2.20512321137208,0.338125840192003,-1.07431914678145,0.142663563469274,0.701394441186419
"Crocidura planiceps",-2.70253288850824,0.0732553805653245,-0.942644770549752,-0.279660903052576,0.285991267522015
"Crocidura poensis",-1.93202871595097,0.193294385801426,-1.26832863278487,0.0118702683784277,0.959685389326677
"Crocidura polia",-2.24406050543121,0.355202454169721,-1.05019455205136,0.157412578749919,0.664293795381753
"Crocidura pullata",-2.44831994996526,0.673510524809388,-0.691485364748261,0.488796974165749,0.490192808246045
"Crocidura raineyi",-2.07690715968694,0.310334224908365,-1.12457739739301,0.125957498817045,0.82633071922633
"Crocidura ramona",-2.64985440814408,1.00243323625449,-0.324561509489961,0.831232337179685,0.319183710897909
"Crocidura rapax",-2.38338616550432,0.463953023794504,-0.197022519988682,0.218933455954536,0.539152186758085
"Crocidura religiosa",-2.56641842533074,0.548922867618712,-0.835707621453102,0.287377285231017,0.46323580434316
"Crocidura rhoditis",-1.97810291396261,0.0190609828034229,-0.653314022533156,-0.235049170408319,0.901978334913535
"Crocidura roosevelti",-2.33867557402274,0.515021722810122,-0.871945232495833,0.324371535580758,0.584674129093772
"Crocidura russula",-2.20428155001881,-0.0458188933654234,0.915515039448837,-0.374412147962297,0.568708583924091
"Crocidura selina",-2.22728879008332,0.191185224062589,0.166340594342549,-0.108048629787503,0.672948816388894
"Crocidura serezkyensis",-2.4008229092717,0.471320604147758,-0.942741549070886,0.219601255517199,0.620795609172957
"Crocidura shantungensis",-2.53399640052488,0.412850146878619,-0.195171702397577,0.0916789043650048,0.486993347833011
"Crocidura sibirica",-2.39966655684328,0.322074104383382,0.836701596438162,-0.012419257822309,0.516126552569377
"Crocidura sicula",-2.49255187197544,0.0619440023446547,0.997124803759856,-0.389305476221354,0.50404996999067
"Crocidura silacea",-2.30077634475208,-0.255876987876384,1.41689252262662,-0.769006509925453,0.669653055026956
"Crocidura smithii",-2.50312207037038,0.623348988512823,-0.770318148781203,0.377510495208983,0.533010765386506
"Crocidura sokolovi",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Crocidura somalica",-2.16096146234491,0.296015980315801,-1.12545924443729,0.100213977292799,0.741264274264818
"Crocidura stenocephala",-2.11408641139369,0.423132060985055,-1.03994376189689,0.198352435489086,0.901622981814169
"Crocidura suaveolens",-2.33016722887925,-0.482739913902686,1.7770334710066,-1.17875525487616,0.856818225797147
"Crocidura susiana",-2.18429109978517,0.307065106579534,-1.10934656323132,0.110495279434339,0.719313423114076
"Crocidura tanakae",-1.44576460248659,-0.936688892381749,-1.11639267783255,-1.27710333561204,1.34676284038016
"Crocidura tansaniana",-2.11921299904031,0.216397053401582,-1.21349393398158,0.0163819967066747,0.775584630655603
"Crocidura tarella",-2.14987988582678,0.0426094780867224,-0.637579972547991,-0.27760689050851,0.835099972111573
"Crocidura tarfayensis",-2.70912069464319,0.71601212258923,-0.640878321524253,0.457659643322012,0.336651856550691
"Crocidura telfordi",-2.0591138889057,0.168437040077931,-1.27202959134767,-0.0299049440593256,0.831130596085525
"Crocidura tenuis",-1.74208030879206,-0.434888896098768,-1.15668224211938,-0.714650772918708,1.09497617888843
"Crocidura thalia",-2.32139042366621,0.134623026762027,0.0881734971081724,-0.230565899197119,0.676181528973667
"Crocidura theresae",-1.79871996167976,0.0144015749917672,-1.47334742226828,-0.172493370571642,1.07586234042613
"Crocidura thomensis",-2.41209443583377,0.487581931148109,-0.92343091693188,0.236921337831264,0.611261215330703
"Crocidura trichura",-1.71550244060288,-0.544494881561108,-2.09495886240343,-0.835451824801536,1.20919087498899
"Crocidura turba",-1.89619161640524,-0.0816444539634407,-0.77009698151957,-0.338223507465763,0.974135444522258
"Crocidura ultima",-2.02543506942651,0.293631999127526,-1.15013814302737,0.113222793917501,0.875994699249485
"Crocidura umbra",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Crocidura usambarae",-1.92563065188197,-0.0367788001867982,-1.50440191378651,-0.243964012160825,0.944894528093843
"Crocidura viaria",-2.19230119516789,0.559818087197299,-0.850426774211848,0.391061440746603,0.734447565874421
"Crocidura virgata",-2.19856279602894,0.231197805863785,-0.770275184527638,-0.00176408718697269,0.700165003843413
"Crocidura voi",-2.50312207037038,0.623348988512823,-0.770318148781203,0.377510495208983,0.533010765386506
"Crocidura vorax",-2.37955162184512,0.293110304839815,0.259089424081632,-0.0608246124776993,0.63276677352823
"Crocidura vosmaeri",-1.81284871142019,-0.206230109520738,-1.69634428988973,-0.420127997647406,1.04151784287865
"Crocidura watasei",-2.3909946408285,0.120108782617222,-0.518099588051162,-0.218540314133654,0.602344871247082
"Crocidura whitakeri",-2.72626222003394,0.649526291488746,-0.706100426416331,0.381467291286789,0.313456689111067
"Crocidura wimmeri",-1.90157253059144,0.341890564687742,-1.12189425771139,0.180843270315425,1.00359193169107
"Crocidura wuchihensis",-2.46604714619925,0.300619627481533,-1.06940241978639,0.0709661850642393,0.438267392706732
"Crocidura xantippe",-2.14215139271903,0.110427755967606,-0.532665003298179,-0.151835656298351,0.747148045234077
"Crocidura yankariensis",-2.75220805129214,0.620526674123248,-0.73128119871282,0.346274864902343,0.285026721291491
"Crocidura zaitsevi",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Crocidura zaphiri",-2.27249911082478,0.476654346440251,-0.921961529190273,0.289224999613603,0.647012593787543
"Crocidura zarudnyi",-3.00122167238124,1.16931777713263,-0.129417203294298,0.929795511478036,0.0876402105705078
"Crocidura zimmeri",-2.05372737934616,0.27577270036928,-1.16358454262965,0.0901421112419172,0.846217310767484
"Crocidura zimmermanni",-2.43600748541579,0.467697959319032,-0.155534746939479,0.163957982774484,0.589524551979448
"Crocuta crocuta",4.21433438291147,0.0580355172562452,0.166073644608573,1.51408490461153,0.525088173480963
"Crossarchus alexandri",1.12176998922454,0.285571041816782,0.281328602132884,1.88888928114095,0.183020712260056
"Crossarchus ansorgei",0.414123845957836,0.470773931873022,-0.588045899446036,1.53952188714982,0.577293651934632
"Crossarchus obscurus",0.549310559900557,0.552165120384766,0.298563595821942,1.65288355860407,0.609068079110644
"Crossarchus platycephalus",0.609439183986477,0.324615072704751,0.259212997203387,1.76824763232256,0.58656661931003
"Crossleyia tenebrosa",-1.03407824940583,-0.713698545685286,-0.462410659815988,0.577456271192009,0.12445902716267
"Crossleyia xanthophrys",-1.21294279586834,-0.365067707532835,-0.975431596908177,0.983142969827824,-0.00261684119321461
"Crossomys moncktoni",-0.186226611935806,-1.0350657843832,-0.48828721704817,-0.632493292580258,1.76374570288389
"Crossoptilon auritum",0.905313788930978,2.21205507086287,1.79122222602171,1.83188233401384,-0.557916483327582
"Crossoptilon crossoptilon",1.64090559655334,2.5269955198357,0.841686375620453,1.13832229320144,-0.686735124899443
"Crossoptilon harmani",1.64104583928082,2.52692400354884,0.841691467810375,1.13839408840888,-0.686883398689593
"Crossoptilon mantchuricum",1.09596303439886,2.70809933573523,1.23930546477485,1.60861427396536,-0.625133045543822
"Crotophaga ani",0.228980478353095,-0.262435412872809,1.70896157522919,0.211000372500027,-0.260222605659766
"Crotophaga major",0.725753460290025,-0.484354689295514,0.82107405619253,-0.353383106916715,0.119426812685303
"Crotophaga sulcirostris",-0.315095224626279,-0.270863004730643,1.02653158693188,0.371206494848987,0.0890508598726701
"Crunomys celebensis",-0.502428029671857,1.7632348445654,-1.08438724386231,-0.679878106594157,0.138268518131509
"Crunomys fallax",-0.644466643831364,1.81624473818186,-1.00691641572225,-0.637134128852345,0.00174993924717949
"Crunomys melanius",-0.404851503857286,1.31788683853318,-0.168979887290063,-1.25008304804564,0.201354147062948
"Crunomys suncoides",-0.810945660933677,2.15159205868564,-0.635344824735273,-0.281104826644686,-0.132689952374752
"Crypsirina cucullata",0.118697248272538,-0.778547317610383,0.160401100349806,1.11429563648641,0.202395193592648
"Crypsirina temia",0.514194742711668,-0.0690006203628195,0.127268005160742,0.533840282990752,-0.134976261232332
"Cryptillas victorini",-1.37477604233789,-0.793703845175793,-0.387472555347932,0.32875741334677,-0.00508592655569501
"Cryptochloris wintoni",0.195240678455996,1.67858156049327,-0.178337366297845,0.127416538861218,-0.193760520732449
"Cryptochloris zyli",-1.03285210685352,0.126701871715978,-0.11202168288796,0.661718140874442,-0.345595474076854
"Cryptoleucopteryx plumbea",1.2603181659654,0.131298230781621,-1.01309679441316,1.10598646708667,-0.0724510410035233
"Cryptolybia olivacea",-0.324688784420963,0.267511931717701,0.409216880785226,-0.347306501026941,0.0269386246988582
"Cryptomicroeca flaviventris",-1.09425001303625,-0.94651411362557,-0.416841698077237,0.301161226172479,0.0162118034545015
"Cryptomys hottentotus",0.959212653885638,0.698629390247443,0.234927811947722,-0.828396002664889,-0.705041272286175
"Cryptonanus agricolai",-2.13609349192353,1.9529708590905,0.76932964042973,1.97885911781018,-1.01022290876529
"Cryptonanus chacoensis",0.0740725048005558,1.82795682961724,-0.00411199321585196,-0.100924339059721,0.106638601221276
"Cryptonanus guahybae",0.0543867170971776,1.85177177728089,0.0149814996499701,-0.0668749329123528,0.0937216142381322
"Cryptonanus unduaviensis",0.0543867170971776,1.85177177728089,0.0149814996499701,-0.0668749329123528,0.0937216142381322
"Cryptophaps poecilorrhoa",1.88338371533637,0.59136369619672,-0.732504850602871,-0.125567548135612,-0.278160298685146
"Cryptopipo holochlora",-0.807739346671899,-0.00609211670331978,-0.0561669476612289,0.0132064600299885,-0.0513541434966464
"Cryptopipo litae",-0.807739346671899,-0.00609211670331978,-0.0561669476612289,0.0132064600299885,-0.0513541434966464
"Cryptoprocta ferox",2.47662572451462,0.45544811259965,0.450382911907733,1.31680843626778,0.562374521552863
"Cryptospiza jacksoni",-0.754982109812768,0.155630748373399,-0.557030969137188,-1.16075136027535,0.102232600017561
"Cryptospiza reichenovii",-1.22955432188641,1.24252048683965,-0.896077389340568,-0.192657349311795,-0.35783358458618
"Cryptospiza salvadorii",-1.1950163118199,1.21030032045752,-0.200339691089066,-0.388879165220683,-0.451887474552668
"Cryptospiza shelleyi",-1.30414954095773,1.42554041424608,-0.508532916304322,0.34051245852929,-0.467715414867246
"Cryptosylvicola randrianasoloi",-1.64236064691305,-0.576691853740208,-0.501601808223605,0.427974915134625,0.018028685089899
"Cryptotis alticola",-2.47526391367265,0.361103598116394,-0.577095837366803,-0.483350106254804,0.886786149524387
"Cryptotis brachyonyx",-2.91681743922706,1.16297939631635,-0.464304726014284,0.412135876194694,0.518990930171793
"Cryptotis colombiana",-2.79620354837599,0.770272369117631,0.496150285025872,-0.10018262113991,0.608376326394708
"Cryptotis endersi",-2.72287354503768,0.874102954850681,-0.796726651667703,0.10810420843029,0.683453469223812
"Cryptotis equatoris",-2.68813634958643,0.677150585657242,-0.218290897910489,-0.154889254903789,0.704080182464892
"Cryptotis goldmani",-2.51276216624186,0.345981352449196,-0.586271495969747,-0.504467509093967,0.848089140647913
"Cryptotis goodwini",-2.62620767091203,0.650079845992809,-1.04203844130845,-0.130888007246208,0.759001235454436
"Cryptotis gracilis",-2.7055489663571,0.643948090456951,-0.249295800442049,-0.19389053411792,0.683699983582247
"Cryptotis griseoventris",-2.53528875426046,0.621894021557163,-1.08568863167096,-0.151785493382297,0.846962324569018
"Cryptotis hondurensis",-2.648028521145,0.656776560009392,-1.03142441426801,-0.125834618350698,0.737925650390772
"Cryptotis lacertosus",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Cryptotis magna",-2.52901107746571,0.422812962613149,-0.767049731248347,-0.404490006288243,0.8376366270706
"Cryptotis mam",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Cryptotis mayensis",-2.87963546165045,0.823144798092339,-0.822251518707226,0.0336986131095344,0.522903593677461
"Cryptotis medellinia",-2.55270324116281,0.556155113331799,0.745116257345338,-0.342047356913233,0.833383099012543
"Cryptotis meridensis",-2.27594226332714,0.246349947723456,-0.125246197352396,-0.625202064761371,1.07766540972111
"Cryptotis merriami",-2.73669422963391,0.872984215854564,-0.79534551022316,0.105421304818309,0.669658529553666
"Cryptotis merus",-1.95850646520222,0.663107463553548,-0.466130354528076,0.863021257636363,-0.449654336065297
"Cryptotis mexicana",-2.50595306382529,0.347616984238039,-0.585739465440446,-0.501871075709424,0.855013818762325
"Cryptotis montivaga",-2.62225433959967,0.932622080974418,-0.753939502471161,0.184658569711508,0.788902953238478
"Cryptotis nelsoni",-2.47526391367265,0.361103598116394,-0.577095837366803,-0.483350106254804,0.886786149524387
"Cryptotis nigrescens",-2.61463390363739,0.368311855418234,1.01122288993705,-0.58554893201493,0.756853347962992
"Cryptotis obscura",-2.5344383322758,0.438772806355866,-0.797776789889249,-0.384713946346699,0.833401954774005
"Cryptotis orophila",-2.74842474543113,0.672146894902921,0.388685833944978,-0.203989353434743,0.646753431011834
"Cryptotis parva",-2.6718440219652,-0.084279098903782,2.00637615982182,-1.18442232021665,0.665869193093745
"Cryptotis peregrina",-2.51059011755689,0.475349492091456,-0.846664518233956,-0.336240386230945,0.860076805337315
"Cryptotis peruviensis",-2.91676317597396,1.16289881268337,-0.464391306411077,0.412051961088588,0.519035678355486
"Cryptotis phillipsii",-2.5460323163008,0.589762384694378,-1.11675788513715,-0.188827330983464,0.833327813514625
"Cryptotis squamipes",-2.57456405182605,0.72239668705922,-0.191499180905752,-0.0918153489044713,0.821151120646238
"Cryptotis tamensis",-2.91676317597396,1.16289881268337,-0.464391306411077,0.412051961088588,0.519035678355486
"Cryptotis thomasi",-2.5561206396488,0.735854084037004,-0.180863180700654,-0.0747405349957359,0.840727812984984
"Cryptotis tropicalis",-2.74842474543113,0.67214689490292,0.388685833944978,-0.203989353434742,0.646753431011835
"Cryptotis venezuelensis",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Crypturellus atrocapillus",1.41772118210421,0.28678954853884,0.526795181603364,0.228212757633678,-0.223908456886907
"Crypturellus bartletti",1.54640509019366,-0.262670679230477,-1.27735469156485,-0.45185564940961,0.159075527401055
"Crypturellus berlepschi",1.43660222517266,0.567856659278374,-0.251543216763703,0.67145333202465,-0.300150399845025
"Crypturellus boucardi",0.568173817955863,1.9974599186662,0.20707289386271,1.6031041665072,-0.771814128628812
"Crypturellus brevirostris",1.286984569672,0.586088158003079,-0.256261010013909,0.610759322298912,-0.315049780643581
"Crypturellus casiquiare",1.21220808591829,0.822860502008051,-0.78637374697761,0.915053157340475,-0.375331176530666
"Crypturellus cinereus",2.07584346958811,0.177699274718039,0.408425101964307,-0.60241819291414,-0.248082849625354
"Crypturellus cinnamomeus",1.08867664495827,0.531779182639945,1.38505143116875,0.63712842800361,-0.485051595406071
"Crypturellus duidae",1.34887686435999,0.433165226718105,0.182117386152649,0.416757563912885,-0.283653865544426
"Crypturellus erythropus",1.56740980731972,-0.0367707952471265,1.43678699366564,-0.137221552287564,-0.20364942636719
"Crypturellus kerriae",1.18565366996122,0.849083710251252,-0.767911120908468,0.924940490477463,-0.369290921275526
"Crypturellus noctivagus",1.10112082836692,0.930913435332337,0.571447657470785,0.689382977786432,-0.258650305957579
"Crypturellus obsoletus",0.505995531646305,0.562043190184239,0.334265514389476,1.55988535179991,-0.163716507769784
"Crypturellus occidentalis",1.67975639004731,-0.685836641960646,0.754835164583038,0.575784638497994,-0.440523372577725
"Crypturellus parvirostris",0.259503436757242,0.173917625598076,1.60508679926436,0.424937171571533,-0.0899893909775023
"Crypturellus ptaritepui",1.19082635508494,0.844965044504891,-0.770462420475521,0.924346521294501,-0.371741953094357
"Crypturellus soui",1.48540095157213,0.203965545279751,0.0304336070983192,-0.615954395832341,-0.284109610806183
"Crypturellus strigulosus",0.651911062274798,1.58041605019612,0.00187763024534682,1.59202118222227,-0.652860310950038
"Crypturellus tataupa",0.186865812009809,0.772094437864803,0.264109846428081,1.17267096881034,-0.262259876931173
"Crypturellus transfasciatus",0.118634803498053,2.01138738488342,0.448956479124364,1.9025926333864,-0.917453725382851
"Crypturellus undulatus",1.26341604680858,1.07304562767031,1.65014038535099,-0.00527554862449532,-0.38183606035883
"Crypturellus variegatus",2.16775022563173,0.293548177144594,-1.78998027116004,-0.265662522518363,-0.272597217439594
"Ctenodactylus gundi",0.699839147718622,1.2931666165136,-0.780370095786975,-0.869485058891903,0.624103737915726
"Ctenodactylus vali",0.557178382662529,1.23389039938394,-0.793988419289667,-0.920968065016917,0.412856474092922
"Ctenomys argentinus",0.0967787091055022,1.57954743224503,-0.0476352391405606,-1.00618962656314,0.78149066165975
"Ctenomys australis",0.15712849786813,2.00414342316775,-1.01134772695106,-0.441625133729853,0.873486482388963
"Ctenomys azarae",0.202489380034257,1.99783361759738,-1.02544421603727,-0.443539834392518,0.918006506319129
"Ctenomys bergi",-0.0760515691600029,1.80102661049957,-0.394847843291316,-0.742197467935494,0.626857196808566
"Ctenomys boliviensis",0.218367561955257,1.84404851537462,0.201807584981424,-0.697607015297549,0.926807031837705
"Ctenomys bonettoi",0.0136638937503385,1.74378246655822,-0.468641344630377,-0.796107461734581,0.710757404486127
"Ctenomys brasiliensis",0.220761152323319,1.93120639446764,-0.84805429893874,-0.530543451987438,0.931485510187416
"Ctenomys colburni",0.212730653984427,1.98245737937588,-1.04266569994976,-0.45938864919666,0.926843400688353
"Ctenomys coludo",0.00315866218391647,2.04493786892253,-0.94393374065657,-0.413561967898295,0.724078688710108
"Ctenomys conoveri",0.574068401335648,1.78420239989593,-0.520701220964336,-0.687178035528624,1.27216360651793
"Ctenomys coyhaiquensis",-0.220378599378341,2.36784738075344,-0.572791802623512,-0.0761931495990382,0.532240265426477
"Ctenomys dorbignyi",-0.112980259373852,1.99287030830921,0.410484566947621,-0.568607816011421,0.61085351215823
"Ctenomys dorsalis",-0.173488350101075,2.02423935448097,-0.935637672253693,-0.456771175053576,0.546379399164135
"Ctenomys emilianus",0.0895593062691129,1.96146632201023,-1.04340545095783,-0.496732584901301,0.802381871400773
"Ctenomys famosus",-0.00358658448506778,2.05507917155375,-0.932580539058278,-0.403117453464972,0.718257768417915
"Ctenomys flamarioni",-0.221168132140753,2.3691495263739,-0.571532886703141,-0.0749408106803403,0.531531041830871
"Ctenomys fochi",-0.0100145725296914,2.05293702546884,-0.933564411419502,-0.406154219325521,0.711689657867955
"Ctenomys fodax",-0.293136562849871,2.47371849087417,-0.456494411479792,0.0308082882851358,0.468619041547862
"Ctenomys frater",-0.162032387703445,2.27933743753113,-0.677627052798711,-0.171414648573282,0.581110286356241
"Ctenomys fulvus",0.231797030066603,1.44056356595098,0.295940100724606,-1.17645429413564,0.905761048442027
"Ctenomys goodfellowi",-0.139934741692797,2.19855785587796,-0.455953801409066,-0.27807493095827,0.597210970375547
"Ctenomys haigi",0.0803645431157073,1.34314159093235,0.221533471985204,-1.30239187990047,0.746093696611292
"Ctenomys johannis",0.0127443811288645,2.03068566911637,-0.960075207179195,-0.428360412733874,0.732302865367115
"Ctenomys juris",-0.0102747814315702,2.0533671404773,-0.933148300430684,-0.405741345806587,0.711458046730557
"Ctenomys knighti",-0.0224229355001602,2.18977255128017,-0.791758618977523,-0.255049061378298,0.711898142646534
"Ctenomys lami",-0.221147015880181,2.36907514660359,-0.571561542027662,-0.0749845074251008,0.531559691849166
"Ctenomys latro",-0.0145405864424864,1.75413228495331,-0.453306531833612,-0.78775878186267,0.683650319532702
"Ctenomys leucodon",0.116150668856291,1.60871449693559,-0.0210155815548477,-0.971483428313217,0.803417877405718
"Ctenomys lewisi",-0.355589881142307,2.08669242711604,-0.841981693433615,-0.408219563874806,0.370789302637501
"Ctenomys magellanicus",-0.132845314665035,2.26242776749049,-0.699583269368033,-0.186834030230087,0.608651837125915
"Ctenomys maulinus",-0.00398347722835677,1.93005715360263,-1.06015929712352,-0.542636786331272,0.706301198416673
"Ctenomys mendocinus",-0.0694536551434479,1.79095744718207,-0.405744033719137,-0.75244927123802,0.632555225864208
"Ctenomys minutus",-0.374471326612686,1.7502450747069,0.205027357869188,-0.869535711983361,0.328313975515918
"Ctenomys occultus",-0.208232468311491,2.01590486888751,-0.937932431805496,-0.469786629289617,0.511105455713427
"Ctenomys opimus",0.323312917679566,1.75737279329956,-1.29127614145205,-0.698069097515776,1.01604446544367
"Ctenomys osvaldoreigi",-0.220507537479501,2.36800252397285,-0.572573821861292,-0.0760061440191778,0.532134071639291
"Ctenomys pearsoni",0.0646030271528317,1.60154718391376,-0.0199635366684558,-0.985396821324151,0.751476768566169
"Ctenomys perrensi",0.20177577529482,1.99871750429889,-1.02420836448762,-0.442487468195865,0.917444518763394
"Ctenomys peruanus",0.161870274590598,2.18075698079876,-0.831822147534253,-0.244259062362965,0.894359539805788
